ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global"
1078,simple,,Synthex,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1079,simple,,EK-22,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1080,simple,,EK-44,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1081,simple,,EM-22,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1082,simple,,LX-600,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1083,simple,,MK-88,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1084,simple,,"Rhapsody 490",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1085,simple,,"Rhapsody 610",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1086,simple,,"Solist 505",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Elka","Digital, Elka, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1087,simple,,EX-300,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1088,simple,,K1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1089,simple,,K1II,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1090,simple,,K3,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1091,simple,,M8000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1092,simple,,P160,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1093,simple,,PHm,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1094,simple,,"Pro 5",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1095,simple,,"QP-88 (Quartz Piano)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1096,simple,,S-60F,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1097,simple,,S-60P,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1098,simple,,Synthesizer-100F,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1099,simple,,S100P,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1100,simple,,S110F,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1101,simple,,SX210,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1102,simple,,SX240,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1103,simple,,SX400,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1104,simple,,"T 77",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Kawai","Digital, Kawai, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1105,simple,,Liberation,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1106,simple,,Memorymoog,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1107,simple,,Micromoog,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1108,simple,,Minimoog,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1109,simple,,Minitmoog,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1110,simple,,"Modular Moogs",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1111,simple,,Multimoog,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1112,simple,,"Musonics Sonic V",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1113,simple,,Opus-3,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1114,simple,,Polymoog,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1115,simple,,"Polymoog Keyboard",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1116,simple,,Prodigy,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1117,simple,,"Concertmate MG-1 (Radio Shack)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1118,simple,,Rogue,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1119,simple,,Sanctuary,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1120,simple,,Satellite,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1121,simple,,"Sonic Six",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1122,simple,,Source,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1123,simple,,Taurus,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Moog","Digital, Moog, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1124,simple,,DPX-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1125,simple,,"Eight Voice",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1126,simple,,"Four Voice",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1127,simple,,Matrix-6,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1128,simple,,"Matrix-6R (rack-mounted Matrix-6)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1129,simple,,Matrix-12,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1130,simple,,Matrix-1000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1131,simple,,"Mini Sequencer",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1132,simple,,OB-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1133,simple,,OB-8,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1134,simple,,OB-8K,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1135,simple,,Ober-M006,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1136,simple,,OB-Mx,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1137,simple,,OB-SX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1138,simple,,OB-X,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1139,simple,,OB-Xa,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1140,simple,,OB-Xpander,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1141,simple,,Prommer,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1142,simple,,SEM,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1143,simple,,Six-Voice,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1144,simple,,Stretch-DX,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1145,simple,,"Two Voice",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1146,simple,,Xpander,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Oberheim","Digital, Oberheim, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1147,simple,,"Pulser M-55",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1148,simple,,"Pulser M-65 Polyphonic Keyboard",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1149,simple,,"Pulser M-65 Bass Synthesizer",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1150,simple,,"Pulser MX-65",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1151,simple,,"Pulser M-75",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1152,simple,,"Pulser M-85",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1153,simple,,"Project 100",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1154,simple,,SM-100,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Solton","Digital, Solton, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
